time,phase,lat,lon,alt,vel_x,vel_y,vel_z,vel_mag,pos_x,pos_y,pos_z,thrust,target_att_x,target_att_y,target_att_z,f_perp_x,f_perp_y,f_perp_z,rw_x,rw_y,rw_z
0.95,ASCENT,-5.7150178359564416e-06,-5.686526045096797e-06,35.62474059779197,20.234038584991552,-0.3677735328083783,-0.3719146316583579,20.24079779365435,6371035.624740534,-0.6323163821526252,-0.6354845424625515,1500000.0,0.8324624448038079,0.3910471860159076,0.3925409230899465,35198.479574607256,-103169.77223890775,-103768.58668412785,407.2844963291184,-1000000.0,1000000.0
1.0,ASCENT,-5.805407053587964e-06,-5.775123987859158e-06,36.686217250302434,21.22953302121358,-0.1970360765047662,-0.20101972355412717,21.231399022285366,6371036.686217185,-0.6421681859778635,-0.6455355286402579,1500000.0,0.8324621564952333,0.39104749168279107,0.3925412300025349,38823.24694633027,-102489.10097598923,-103148.4082683356,51.15576381439132,-1000000.0,1000000.0
1.05,ASCENT,-5.806644581595742e-06,-5.774632755251178e-06,37.797120375558734,22.21806251552706,0.001090218489342959,-0.0027544042595973317,22.218062713008706,6371037.797120311,-0.6421136750533963,-0.6456732488532377,1500000.0,0.8324618550032729,0.3910478113211537,0.3925415509540935,42603.39042691765,-101684.71017555121,-102450.11123107323,-615.9906895955444,-713311.3562234454,707726.0762277334
1.1,ASCENT,-5.695147372243407e-06,-5.66152647797421e-06,38.956482293084264,23.18723838649816,0.25153608520167037,0.24795764656906338,23.189928361013628,6371038.956482231,-0.6295368707933128,-0.6332753665247846,1500000.0,0.8324615405715019,0.3910481446709169,0.39254188568706316,35510.243279961025,-76891.81871650601,-77625.97479702793,-1096.0327342219105,-251.50017391168512,-252.26199486246333
1.15,ASCENT,-5.437051921719813e-06,-5.4020859584680115e-06,40.16260268911719,24.122408027149923,0.576970644310894,0.5739793143618865,24.13613300439859,6371040.162602632,-0.600688338577768,-0.6045764008066903,1500000.0,0.8324612137513121,0.39104849114633067,0.39254223361553114,15173.527336944186,-29866.351936605683,-30381.484568108488,-977.0937088188423,-245.69988403259777,-246.45928270660806
1.2,ASCENT,-5.000808472683326e-06,-4.964899380031799e-06,41.4136504298076,25.020954989888313,0.97226255131263,0.9701650983207317,25.05862532926939,6371041.413650381,-0.5520752110121365,-0.5560681458906537,1500000.0,0.8324608754220935,0.39104884981538734,0.39254259380294565,-6528.957124530654,12047.65027139509,11733.508309872122,-870.2048401831098,-238.5375384572544,-239.29017451836262
1.25,ASCENT,-4.357393608325293e-06,-4.3210736201312855e-06,42.7077034143731,25.881059916674673,1.4318105182132266,1.4308967058731135,25.960100330188418,6371042.707703377,-0.4804846851014752,-0.484523310596998,1500000.0,0.8324605264730306,0.39104921973577383,0.39254296530225463,-29001.304905226516,48781.320800807975,48649.20117231736,-774.3355032497107,-230.11975191975944,-230.86082231649198
1.3,ASCENT,-3.480448000237334e-06,-3.444371007382934e-06,44.04279244411737,26.701780882528844,1.9497091187868656,1.9502495025755548,26.84380638189673,6371044.042792421,-0.3829992291621319,-0.38701083546822024,1500000.0,0.8324601677893252,0.39104959996946725,0.39254334717058703,-51602.80027764434,80376.51812090936,80406.96651950927,-688.5284606259156,-220.6179625308141,-221.3426739787683
1.35,ASCENT,-2.3514622688415846e-06,-2.3163861839950383e-06,45.41733770351857,27.49090545761933,2.5085400238903035,2.510765940298588,27.719065668564433,6371045.417337693,-0.2575722279676167,-0.2614725384532908,1500000.0,0.8324598002381632,0.3910499895975989,0.3925437384842038,-65865.5192800755,95610.96144245019,95766.02671422581,-464.38040639955534,316273.6274942006,-316080.9036230631
1.4,ASCENT,-9.59958147758874e-07,-9.267159156257271e-07,46.83028465602547,28.258939234456562,3.090507245296404,3.094585560333067,28.595372728470597,6371046.830284655,-0.10304686570279648,-0.10674326043663745,1500000.0,0.8324594244841143,0.3910503879165349,0.392544138534643,-69345.20656809949,94342.34633354809,94560.13147686493,-251.55265498440303,972612.7596630687,-970557.1720132157
1.45,ASCENT,7.038716172256666e-07,7.343845012630354e-07,48.28058914281428,29.006089726550144,3.694146305651852,3.7002161280468537,29.47357388486332,6371048.280589142,0.08166044957979615,0.07826754596570523,1500000.0,0.8324590409485978,0.39105079448051305,0.3925445468721993,-72615.99008685457,93085.89678959837,93342.31759065973,-192.6709694594988,1000000.0,-1000000.0
1.5,ASCENT,2.6491817351995964e-06,2.6760119367212528e-06,49.76722414325923,29.732699753865,4.3180165162599025,4.326206476645251,30.354485068383955,6371049.767224129,0.2975612753927913,0.2945778697979678,1500000.0,0.8324586500422624,0.3910512088548786,0.39254496305894987,-75681.0945742159,91842.96301626936,92130.86626670933,-172.1988528644083,1000000.0,-1000000.0
1.55,ASCENT,4.884493197270955e-06,4.906634712419565e-06,51.289185714907944,30.439230775969147,4.960720075495987,4.971147307931255,31.238883133961245,6371051.289185668,0.5455972791675907,0.5431352351945306,1500000.0,0.8324582521632422,0.39105163061817627,0.39254538667036387,-78545.30224888143,90622.68410005224,90934.146896243,-201.62975614587276,1000000.0,-1000000.0
1.6,ASCENT,7.4177131986564945e-06,7.434111352242532e-06,52.84549848176539,31.12625412692216,5.6209008800224805,5.633673627292203,32.12750381239762,6371052.845498375,0.8266423231687148,0.8248189165591406,1500000.0,0.8324578476957024,0.3910520593636766,0.3925458172968682,-81213.56954365113,89431.80926669644,89761.69597259886,-259.96925623609377,1000000.0,-1000000.0
1.65,ASCENT,1.0256154865826056e-05,1.0265709622478982e-05,54.43522070534527,31.794442541784363,6.297245168784288,6.31246431011908,33.02103994312008,6371054.435220501,1.1415045816079292,1.1404421320650946,1500000.0,0.8324574370085137,0.391052494700817,0.39254625454522424,-83690.95069413215,88277.05615082038,88621.89672914226,-333.9415598871169,1000000.0,-1000000.0
1.7,ASCENT,1.3406556687414643e-05,1.3408125531383744e-05,56.057448950596154,32.444561990411046,6.988481432634221,7.006241442991778,33.92013995609974,6371056.057448601,1.4909286532396404,1.4907542042146835,1500000.0,0.8324570204540449,0.3910529362564999,0.39254669803979214,-85982.5275666314,87164.86638595958,87522.25700805933,-414.58696728262976,1000000.0,-1000000.0
1.75,ASCENT,1.687510150727283e-05,1.686750203459512e-05,57.71132234483957,33.07746382858152,7.693379760182439,7.7137693499136795,34.82540657406847,6371057.711321793,1.8755976412487625,1.8764426717103675,1500000.0,0.8324565983670698,0.39105338367626424,0.392547147423684,-88093.34491895065,86101.29483334595,86469.55568074543,-495.53786315337516,1000000.0,-1000000.0
1.8,ASCENT,2.066743492907803e-05,2.0649447236808705e-05,59.396026484668255,33.69407727069424,8.41075071753368,8.433853283693479,35.73739570767398,6371059.396025656,2.2961351771254463,2.2981353358950414,1500000.0,0.8324561710637831,0.3910538366253356,0.39254760235980407,-90028.35100641643,85091.9596429361,85469.92962325356,-572.0707715089288,1000000.0,-1000000.0
1.85,ASCENT,2.4788682985732122e-05,2.475905190976552e-05,61.11079695634544,34.29540218301135,9.139443827865357,9.165337790929721,36.656615517516755,6371061.110795765,2.753107368518714,2.7564022254415272,1500000.0,0.8324557388409116,0.3910542947895722,0.3925480625317902,-91792.34337820222,84142.02217738143,84528.93144748003,-640.5470068686539,1000000.0,-1000000.0
1.9,ASCENT,2.92434689359954e-05,2.9200906169287703e-05,62.854922532103956,34.88250219170598,9.878345701271998,9.907104771109914,37.58352561820086,6371062.854920874,3.247024653582314,3.251757463997023,1500000.0,0.8324553019749238,0.39105475787630656,0.3925485276448526,-93389.91967963718,83256.18234198021,83651.57174066344,-698.0598396061339,1000000.0,-1000000.0
1.95,ASCENT,3.403592906230739e-05,3.397911517291778e-05,64.62774802278727,35.45649809571968,10.626377856734152,10.658071255398488,38.51853640068655,6371064.627745779,3.7783435464190216,3.7846610267669476,1500000.0,0.8324548607213241,0.39105522561509415,0.39254899742652316,-94825.4332627402,82438.68199988913,82842.35249718747,-742.1956915124888,1000000.0,-1000000.0
2.0,ASCENT,3.916972735608539e-05,3.909731371614167e-05,66.42867682967335,36.018561570647464,11.382494272734899,11.417186932555024,39.46200845041051,6371066.428673858,4.347468260055766,4.3555203733946986,1500000.0,0.8324544153140291,0.3910556977583771,0.392549471627318,-96102.95340256633,81693.31246786324,82105.2951760465,-770.8587383188337,1000000.0,-1000000.0
2.05,ASCENT,4.4648068989294024e-05,4.455867961992257e-05,68.25717317685485,36.56990914650771,12.145678699318408,12.183431449784333,40.41425203987449,6371068.257169316,4.954752195021687,4.964691945883915,1500000.0,0.8324539659648205,0.3910561740820647,0.3925499500213184,-97226.22991834412,81023.4237149188,81443.9652521384,-782.1287166694124,1000000.0,-1000000.0
2.1,ASCENT,5.0473712483432186e-05,5.036594581572352e-05,70.11276407074183,37.11179643929746,12.91494176150053,12.955811515989565,41.37552667571314,6371070.1127591375,5.600499283096713,5.612482521683393,1500000.0,0.8324535128628676,0.39105665438603987,0.39255043240667686,-98198.66200444903,80431.93370578958,80861.49436843814,-774.1316299193818,1000000.0,-1000000.0
2.15,ASCENT,5.664898049917564e-05,5.652141104655388e-05,71.99504098203033,37.645512613657125,13.689317881511926,13.733357834316093,42.34604068164426,6371071.995034768,6.284965177172309,6.2991504133991985,1500000.0,0.8324530561743188,0.39105713849459467,0.39255091860605296,-99023.27108616196,79921.33672479115,80360.60085721443,-744.9070937241349,1000000.0,-1000000.0
2.2,ASCENT,6.317576918175226e-05,6.302694911393952e-05,73.90366124920547,38.17237505174847,14.467862045144791,14.515121890313218,43.32595080017679,6371073.903653521,7.008358279429549,7.024906507914859,1500000.0,0.8324525960419507,0.39105762625680257,0.39255140846698233,-99702.67752823516,79493.70964531908,79943.60932019491,-692.2560732101147,1000000.0,-1000000.0
2.25,ASCENT,7.005555600882647e-05,6.988401661109969e-05,75.8383492315188,38.69372420156513,15.24964643529284,15.300172621730164,44.315361797496,6371075.838339731,7.770840601194191,7.7899151390013675,1500000.0,0.8324521325848807,0.3910581175468261,0.3925519018621829,-100239.08103992636,79150.71502217512,79612.4700933403,-613.5488962286304,1000000.0,-1000000.0
2.3,ASCENT,7.728940609945982e-05,7.709365909192321e-05,77.7988972235471,39.210918576327295,16.03375695338594,16.08759299616587,45.31432605754946,6371077.79888566,8.572528448863489,8.59429478880966,1500000.0,0.8324516658983303,0.3910586122641688,0.39255239868980174,-100634.244637696,78893.59953860959,79368.77981080065,-505.4643447760868,1000000.0,-1000000.0
2.35,ASCENT,8.487797695501052e-05,8.465651563330679e-05,79.78516609966755,39.725329875344634,16.819289646442755,16.876476523913567,46.32284315300704,6371079.785152154,9.413492931185626,9.438118615005338,1500000.0,0.8324511960534432,0.3910591103338729,0.392552898873606,-100889.48204532464,78723.18558978366,79213.8050710613,-363.61278968967736,1000000.0,-1000000.0
2.4,ASCENT,9.28215216163792e-05,9.257282175445717e-05,81.79708573967218,40.23833819575259,17.605347053169137,17.665923736123027,47.34085938244898,6371081.797069063,10.293760283844083,10.321414801811489,1500000.0,0.8324507230971541,0.39105961170666276,0.39255340236311725,-101005.64842937663,78639.85228310754,79148.51273944249,-181.96188410834384,1000000.0,-1000000.0
2.45,ASCENT,0.00010111989023823055,0.00010084241065959627,83.83465521875769,40.75132730382839,18.391034475410365,18.455038664353697,48.36826726483255,6371083.834635428,11.2133120076146,11.244166735029173,1500000.0,0.8324502470521039,0.39106011635904153,0.3925539091336934,-100983.13438293341,78643.49909878685,79173.61347261489,48.085294430022714,1000000.0,-1000000.0
2.5,ASCENT,0.00010977253010263942,0.00010946471276736796,85.89794274512678,41.26567993417691,19.175456167971106,19.242925370040616,49.404904983985794,6371085.897919425,12.172084816013156,12.206313003531204,1500000.0,0.8324497679166049,0.3910606242933387,0.39255441918655654,-100821.86307587886,78733.47902188562,79289.63146359393,339.25396450883636,1000000.0,-1000000.0
2.55,ASCENT,0.00011877848412853681,0.00011843875347472823,87.98708538152277,41.78277308496354,19.957711412292575,20.028684599324098,50.45055577756413,6371087.987058079,13.169970386627785,13.207747233497408,1500000.0,0.8324492856646521,0.3910611355377131,0.39255493254876406,-100521.29046863591,78908.47339128207,79497.02787017234,711.2225888620724,1000000.0,-1000000.0
2.6,ASCENT,0.0001281363879953424,0.0001277631490592473,90.10228851530701,42.303973277636906,20.736890376457467,20.811410701146922,51.50494726656891,6371090.102256742,14.206814905450658,14.248317768554754,1500000.0,0.8324488002459823,0.39106165014611394,0.3925554492731223,-100080.40838667465,79166.24472183586,79796.44105104139,1196.1290172907984,1000000.0,-1000000.0
2.65,ASCENT,0.00013784446613330505,0.00013743610050721142,92.24382509756833,42.830631750483214,21.512069502342186,21.59018910692898,52.567750723157786,6371092.24378833,15.282418380567767,15.327827223901203,1500000.0,0.8324483115861807,0.3910621681982067,0.39255596943803367,-99497.74989698893,79503.10426888306,80189.20518162561,1850.3855136516004,792522.7193710501,-783445.9395908862
2.7,ASCENT,0.00014790054243485798,0.00014745541679369364,94.41203068103641,43.364000516833286,22.282377004584394,22.36412906891025,53.638560148546354,6371094.411988356,16.396537230796987,16.446033677346716,1500000.0,0.8324478195868363,0.39106268979927744,0.3925564931472617,-98779.59707077307,79925.11836985024,80656.19075256809,2418.8998642500674,211985.9090957516,-207102.03107058164
2.75,ASCENT,0.00015829734288692234,0.00015781385173294587,96.60793013870716,43.917865998593214,23.036570603317916,23.121893246197523,54.71822809924126,6371096.607881656,17.548365760962884,17.60212833965659,1500000.0,0.8324473241271466,0.39106321507812947,0.3925570205286231,-85174.21211350978,69919.26204031805,70607.39598840706,2517.4322486634455,1522.617510220036,1529.018513336312
2.8,ASCENT,0.00016902471789189582,0.00016850131174937845,98.83290877845138,44.49943695348861,23.768317927586523,23.857086564878276,55.805854582189085,6371098.8328535035,18.73678165734221,18.794982667900506,1500000.0,0.8324468248313588,0.3910637444331399,0.3925575519820259,-65048.84900116686,54254.950637330905,54843.70473925166,2281.3475363129737,1357.3555229613557,1363.0693781292066
2.85,ASCENT,0.00018007260620042293,0.0001795077930969853,101.0883044982329,45.10776521937609,24.477818758698216,24.569905511853786,56.89951099202397,6371101.088241764,19.96067259527712,20.023477943493194,1500000.0,0.8324463211879635,0.3910642784060716,0.39255808805241105,-46364.3820562663,39329.01622871739,39820.48197303546,2068.208418354571,1208.9589315173216,1214.0495907561854
2.9,ASCENT,0.0001914311362369451,0.00019082348240224628,103.37539248913527,45.741596601496475,25.165496477723458,25.26077191433437,57.99743503235612,6371103.375321594,21.218947419163293,21.286516539209913,1500000.0,0.8324458126999136,0.3910648175232916,0.39255862926938073,-29247.876062532945,25235.935522624393,25633.095466519484,1875.4076859702795,1076.0108591391472,1080.538670769427
2.95,ASCENT,0.00020309072072500584,0.00020243885054894008,105.69537321664393,46.399436635509296,25.83198325852586,25.93031803911971,59.09805811337036,6371105.695293426,22.510546582089585,22.583032441165898,1500000.0,0.8324452988901441,0.3910653622899301,0.39255917614131,-13777.551561531536,12061.08187133237,12367.73710981205,1700.7213118118766,957.1498357853852,961.1712253580336
3.0,ASCENT,0.0002150421434297695,0.00021434473873032482,108.04936346784234,47.07961173008472,26.47810264872466,26.579369062026217,60.20002176301373,6371108.049274012,23.83445171452582,23.91200089426721,1500000.0,0.8324447793060848,0.3910659131851102,0.3925597291505327,11.681341023871708,-121.13567487091774,99.55068781523764,1542.2422017442395,851.0815631333812,854.6488656942633
3.05,ASCENT,0.00022727663690231162,0.00022653243556062028,110.43839016929269,47.780324701550654,27.104849686421783,27.208923056670738,61.30218429234768,6371110.438290248,25.189694198846908,25.272447047100744,1500000.0,0.8324442535232117,0.3910664706581903,0.39256028874954935,12122.293146116335,-11248.959287312742,-11109.064946228804,1398.3248962022471,756.5867091158289,759.7481208330719
3.1,ASCENT,0.00023978595026745265,0.00023899374429386374,112.86338667105883,48.49970405960345,27.713368899920862,27.820128852239257,62.40361911786376,6371112.863275451,26.57536264384295,26.66345348971271,1500000.0,0.8324437211477117,0.39106703512595364,0.39256085535818125,22588.067068973734,-21274.646663373715,-21209.82797277271,1267.5398580699762,672.5255768703064,675.3251994815655
3.15,ASCENT,0.00025256240631771885,0.00025172103941761766,115.32519117090851,49.235846724240396,28.304930678375616,28.414262251297618,63.50360621764767,6371115.3250677865,27.990609177761733,28.08416660227759,1500000.0,0.8324431818183283,0.39106760697065934,0.3925614293615963,31468.122890071274,-30165.41706148148,-30169.524859543144,1148.6360201255898,597.840314974077,600.3182709780522
3.2,ASCENT,0.00026559894743504576,0.0002647073121464489,117.82454694062471,49.986854139458174,28.88090658588413,28.992701183700206,64.60161819884517,6371117.8244104935,29.43465450705594,29.5338016614626,1500000.0,0.8324426352074796,0.3910681865388667,0.39256201110911026,38841.227432431035,-37903.931484909735,-37970.49296918665,1040.5103436533404,531.5551990214735,533.7477992691565
3.25,ASCENT,0.0002788891701364194,0.0002779462046130203,120.36210403311998,50.750861990799194,29.44274422598037,29.55690040723573,65.6973023955238,6371120.361953593,30.906791718354956,31.011646681824388,1500000.0,0.8324420810217329,0.39106877414094066,0.39256260091367406,44800.54683035775,-44488.30029597123,-44610.62780570685,942.1832455156946,472.77541033993475,474.7153588149231
3.3,ASCENT,0.00029242734831079654,0.0002914320328241598,122.93842218630016,51.52606392640471,29.9919422559143,30.10836635800928,66.79046031266851,6371122.938256789,32.40638883115067,32.51706499972485,1500000.0,0.8324415190017268,0.39106937005114184,0.3925631990519501,49448.95369990943,-49931.64394990134,-50102.94076668774,852.7788717552762,420.68465813132934,422.4012813786976
3.35,ASCENT,0.00030620844546751404,0.00030515979870063357,125.55397463031113,52.31072982293971,30.53002610972814,30.64863271291723,67.8810255965581,6371125.55379328,33.93289013663708,34.049496635370716,1500000.0,0.8324409489216217,0.39106997450821457,0.39256380576489025,52894.960489226,-54261.25618963662,-54474.71704724085,771.5093226283807,374.5419301993679,376.0614211438224
3.4,ASCENT,0.0003202281165403311,0.0003191251917419541,128.20915257465094,53.10321922973373,31.058524925173526,31.17923716222265,68.96904155566403,6371128.208954242,35.485816382895756,35.60845849348185,1500000.0,0.8324403705881659,0.3910705877163843,0.39256442125872626,55249.311027195145,-57517.43438261888,-57766.33876248325,697.6620596523189,333.67760934424587,335.02327721985057
3.45,ASCENT,0.00033448269997947595,0.00033332458104465436,130.904270154424,53.9019906705041,31.578950090575795,31.70169981083542,70.0546390895172,6371130.904053776,37.06476388742455,37.19354348402362,1500000.0,0.8324397838394472,0.3910712098466844,0.39256504570629436,56622.227519118824,-59752.04967555111,-60029.846389882434,630.5898448873313,297.48915369738825,298.6816734855529
3.5,ASCENT,0.0003489692010132102,0.0003477549985507079,133.6395696727559,54.70560748787928,32.09277574132479,32.21750353997283,71.13801571416678,6371133.63933415,38.66940267449079,38.80441866102226,1500000.0,0.832439188543398,0.3910718410385451,0.39256567924862223,57121.28131612296,-61026.93156765659,-61327.31356291594,569.7026729872377,265.4365068990737,266.49416318233125
3.55,ASCENT,0.00036368526706985347,0.00036241411451152903,136.4152269968763,55.512740888732885,32.60142144787168,32.72807657257306,72.21941620881152,6371136.414971194,40.299473746884374,40.44082248965091,1500000.0,0.832438584596116,0.39107248140157663,0.39256632199671515,56849.83347192883,-61412.13875207159,-61729.1074758298,514.4612553135853,237.0373762648087,237.97629760787822
3.6,ASCENT,0.0003786291564224368,0.000377300206223759,139.23135698679835,56.322170795833756,33.10623725261275,33.23477740085613,73.29911525431811,6371139.231079734,41.954785609515014,42.102561359693716,1500000.0,0.8324379719200473,0.391073131017498,0.3925669740334883,55905.97559255647,-60984.18201275345,-61312.10105795299,464.3717019918736,211.86249270290136,212.69687379337847
3.65,ASCENT,0.0003937997011541484,0.0003924121211287811,142.08801889792085,57.13278504130846,33.608491135146814,33.738882156095045,74.37740229465177,6371142.087718986,43.63521016627235,43.78950546749847,1500000.0,0.8324373504620807,0.3910737899421583,0.39256763541579404,54381.8924951762,-59824.25681802215,-60157.89487968588,418.9811216018429,189.53094443748705,190.2732540818397
3.7,ASCENT,0.0004091962655474486,0.00040774923537253185,144.9852216700092,57.94357735722894,34.10935891619621,34.241574431078725,75.45456872944257,6371144.984897854,45.34067811208216,45.50158418905241,1500000.0,0.8324367201915837,0.39107445820761944,0.3925683061765124,52363.56506270259,-58016.534048740206,-58351.097494119924,377.8739204274202,169.70565729006194,170.36683113570325
3.75,ASCENT,0.00042481870097758336,0.0004233114089000929,147.92292909044772,58.753644534770785,34.60991655108181,34.743937506021595,76.53089744157833,6371147.92258008,47.07117393963625,47.23878106435349,1500000.0,0.8324360810984155,0.3910751358242629,0.3925689863266666,49930.73349853889,-55646.5478396822,-55977.70340360915,340.6686339900334,152.08907702215947,152.67869446263649
